City;County;GeographicArea;Year;Population;PercentChng_1960;PercentChng_FLAG;Source;geometry
Menlo Park;San Mateo;Bayside;1,996;29,614;1.0985643803093816;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;1,997;29,877;1.108320658827021;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;1,998;30,297;1.1239010275624142;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;1,999;30,490;1.1310605779574878;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,000;30,785;1.1420039321883;true;Census;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,001;30,848;1.1443409874986088;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,002;30,786;1.1420410283043363;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,003;30,583;1.1345105167488965;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,004;30,507;1.131691211930111;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,005;30,355;1.12605260229254;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,006;30,489;1.1310234818414513;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,007;30,732;1.1400378380383571;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,008;31,207;1.1576584931557663;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,009;31,688;1.1755017249693958;true;DOF_E8;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,010;32,026;1.1880402121897835;true;Census;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,011;32,380;1.201172237266758;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,012;32,797;1.2166413176540416;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,013;33,040;1.225655673850948;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,014;33,111;1.22828949808955;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,015;33,457;1.241124754238231;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,016;33,478;1.2419037726750008;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,017;35,195;1.3055978039099303;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,018;35,398;1.3131283154653708;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,019;35,279;1.3087138776570093;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,020;35,120;1.3028155952071818;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Menlo Park;San Mateo;Bayside;2,021;34,825;1.29187224097637;true;DOF_E5;POINT (-122.15943052068477 37.462429979)
Millbrae;San Mateo;Bayside;1,960;15,873;1;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,970;20,920;1.317961317961318;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,971;20,650;1.300951300951301;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,972;20,350;1.2820512820512822;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,973;20,200;1.2726012726012723;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,974;20,100;1.2663012663012665;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,975;19,950;1.2568512568512569;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,976;20,050;1.2631512631512631;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,977;20,100;1.2663012663012665;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,978;20,150;1.2694512694512694;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,979;20,050;1.2631512631512631;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,980;20,058;1.2636552636552636;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,981;20,050;1.2631512631512631;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,982;20,050;1.2631512631512631;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,983;20,150;1.2694512694512694;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,984;20,200;1.2726012726012723;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,985;20,150;1.2694512694512694;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,986;20,150;1.2694512694512694;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,987;20,200;1.2726012726012723;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,988;20,250;1.2757512757512757;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,989;20,200;1.2726012726012723;true;DOF_E4;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,990;20,414;1.286083286083286;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,991;20,296;1.278649278649279;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,992;20,423;1.2866502866502867;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,993;20,626;1.2994392994392994;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,994;20,703;1.3042903042903042;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,995;20,795;1.31008631008631;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,996;20,862;1.3143073143073143;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,997;20,987;1.322182322182322;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,998;21,128;1.331065331065331;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;1,999;20,888;1.315945315945316;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,000;20,718;1.3052353052353052;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,001;20,696;1.3038493038493038;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,002;20,583;1.2967302967302967;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,003;20,481;1.2903042903042905;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,004;20,427;1.2869022869022868;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,005;20,359;1.2826182826182826;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,006;20,375;1.2836262836262835;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,007;20,468;1.2894852894852895;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,008;20,947;1.3196623196623196;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,009;21,136;1.3315693315693315;true;DOF_E8;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,010;21,532;1.3565173565173565;true;Census;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,011;21,740;1.3696213696213697;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,012;22,421;1.4125244125244123;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,013;22,569;1.4218484218484218;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,014;22,650;1.426951426951427;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,015;22,915;1.4436464436464436;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,016;23,000;1.449001449001449;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,017;22,986;1.448119448119448;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,018;22,975;1.447426447426447;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,019;22,874;1.441063441063441;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,020;22,742;1.4327474327474328;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Millbrae;San Mateo;Bayside;2,021;22,509;1.418068418068418;true;DOF_E5;POINT (-122.40282510793259 37.598175473)
Pacifica;San Mateo;Bayside;1,960;20,995;1;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,970;36,020;1.7156465825196476;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,971;35,700;1.7004048582995952;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,972;35,250;1.6789711836151464;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,973;35,000;1.6670635865682306;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,974;36,900;1.7575613241247916;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,975;37,450;1.7837580376280069;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,976;37,250;1.774231959990474;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,977;37,000;1.762324362943558;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,978;36,550;1.7408906882591093;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,979;37,200;1.7718504405810906;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,980;36,866;1.755941890926411;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,981;36,700;1.7480352464872588;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,982;36,550;1.7408906882591093;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,983;36,650;1.7456537270778756;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,984;36,650;1.7456537270778756;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,985;36,700;1.7480352464872588;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,986;36,850;1.7551798047154084;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,987;36,600;1.7432722076684926;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,988;36,500;1.738509168849726;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,989;37,000;1.762324362943558;true;DOF_E4;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,990;37,670;1.7942367230292926;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,991;37,422;1.782424386758752;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,992;37,626;1.7921409859490356;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,993;37,765;1.7987616099071206;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,994;37,667;1.7940938318647297;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,995;37,305;1.7768516313407954;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,996;37,640;1.7928078113836627;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,997;37,873;1.8039056918313885;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,998;38,097;1.814574898785425;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;1,999;38,183;1.818671112169564;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,000;38,392;1.828625863300786;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,001;38,309;1.82467254108121;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,002;37,903;1.8053346034770184;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,003;37,513;1.7867587520838295;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,004;37,215;1.7725648964039058;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,005;36,887;1.756942129078352;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,006;36,691;1.74760657299357;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,007;36,702;1.7481305072636342;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,008;36,940;1.7594665396522982;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,009;37,153;1.7696118123362703;true;DOF_E8;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,010;37,234;1.7734698737794714;true;Census;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,011;37,588;1.7903310311979042;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,012;38,003;1.8100976422957848;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,013;38,384;1.8282448201952848;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,014;38,559;1.8365801381281257;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,015;38,778;1.847011193141224;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,016;38,802;1.848154322457728;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,017;38,673;1.8420100023815196;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,018;38,632;1.8400571564658248;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,019;38,470;1.832341033579424;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,020;38,267;1.822672064777328;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Pacifica;San Mateo;Bayside;2,021;37,890;1.8047154084305788;true;DOF_E5;POINT (-122.47415243594222 37.61658542500005)
Portola Valley;San Mateo;Bayside;1,970;4,996;;false;Census;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,971;4,880;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,972;4,730;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,973;4,600;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,974;4,430;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,975;4,270;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,976;4,170;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,977;4,100;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,978;4,080;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,979;4,020;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,980;3,939;;false;Census;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,981;3,960;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,982;4,000;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,983;3,990;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,984;4,020;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,985;4,020;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,986;4,070;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,987;4,150;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,988;4,170;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,989;4,220;;false;DOF_E4;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,990;4,195;;false;Census;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,991;4,125;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,992;4,141;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,993;4,184;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,994;4,235;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,995;4,289;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,996;4,312;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,997;4,359;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,998;4,393;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;1,999;4,417;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,000;4,462;;false;Census;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,001;4,436;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,002;4,409;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,003;4,368;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,004;4,370;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,005;4,331;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,006;4,315;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,007;4,323;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,008;4,328;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,009;4,341;;false;DOF_E8;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,010;4,353;;false;Census;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,011;4,398;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,012;4,455;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,013;4,522;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,014;4,539;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,015;4,583;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,016;4,615;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,017;4,611;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,018;4,614;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,019;4,607;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,020;4,598;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Portola Valley;San Mateo;Bayside;2,021;4,560;;false;DOF_E5;POINT (-122.22564405004044 37.36971846800009)
Redwood City;San Mateo;Bayside;1,960;46,290;1;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,970;55,686;1.2029812054439404;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,971;55,300;1.1946424713761072;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,972;54,800;1.1838410023763233;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,973;54,700;1.1816807085763663;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,974;54,800;1.1838410023763233;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,975;54,800;1.1838410023763233;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,976;54,800;1.1838410023763233;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,977;54,400;1.175199827176496;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,978;54,100;1.1687189457766256;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,979;54,400;1.175199827176496;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,980;54,951;1.187103046014258;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,981;55,300;1.1946424713761072;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,982;55,700;1.2032836465759342;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,983;57,000;1.2313674659753726;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,984;57,800;1.248649816375027;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,985;59,000;1.2745733419745084;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,986;59,800;1.2918556923741629;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,987;61,300;1.3242600993735147;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,988;62,200;1.343702743573126;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,989;63,700;1.3761071505724778;true;DOF_E4;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,990;66,072;1.427349319507453;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,991;66,617;1.4391229207172176;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,992;67,437;1.456837329876863;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,993;68,167;1.4726074746165478;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,994;68,626;1.4825232231583496;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,995;69,376;1.4987254266580254;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,996;70,275;1.518146467919637;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,997;71,435;1.5432058759991358;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,998;72,754;1.571700151220566;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;1,999;73,835;1.5950529271980989;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,000;75,402;1.628904731043422;true;Census;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,001;75,361;1.6280190105854395;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,002;75,447;1.6298768632534024;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,003;75,078;1.621905379131562;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,004;74,885;1.6177360120976452;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,005;74,621;1.6120328364657592;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,006;74,663;1.6129401598617412;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,007;75,080;1.621948585007561;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
Redwood City;San Mateo;Bayside;2,008;75,525;1.6315618924173687;true;DOF_E8;POINT (-122.20394842347287 37.50057895800009)
